date;journal;compte;libelle;debit;credit;piece
2024-04-02;VT;411000;Facture N°FAC2024-0479 - CLIENT_010;5608.47;0.00;FAC2024-0479
2024-04-02;VT;700000;Vente marchandises - CLIENT_010;0.00;4713;FAC2024-0479
2024-04-02;VT;445700;TVA sur vente - CLIENT_010;0.00;895.47;FAC2024-0479
2024-01-06;VT;411000;Facture N°FAC2024-0480 - CLIENT_011;303108.47;0.00;FAC2024-0480
2024-01-06;VT;700000;Vente marchandises - CLIENT_011;0.00;254713;FAC2024-0480
2024-01-06;VT;445700;TVA sur vente - CLIENT_011;0.00;48395.47;FAC2024-0480
2024-11-08;VT;411000;Facture N°FAC2024-0481 - CLIENT_003;341105.17;0.00;FAC2024-0481
2024-11-08;VT;700000;Vente marchandises - CLIENT_003;0.00;286643;FAC2024-0481
2024-11-08;VT;445700;TVA sur vente - CLIENT_003;0.00;54462.17;FAC2024-0481
2024-05-30;VT;411000;Facture N°FAC2024-0482 - CLIENT_006;192185.00;0.00;FAC2024-0482
2024-05-30;VT;700000;Vente marchandises - CLIENT_006;0.00;161500;FAC2024-0482
2024-05-30;VT;445700;TVA sur vente - CLIENT_006;0.00;30685.00;FAC2024-0482
2024-05-30;VT;411000;Facture N°FAC2024-0483 - CLIENT_018;119572.39;0.00;FAC2024-0483
2024-05-30;VT;700000;Vente marchandises - CLIENT_018;0.00;100481;FAC2024-0483
2024-05-30;VT;445700;TVA sur vente - CLIENT_018;0.00;19091.39;FAC2024-0483
2024-01-27;VT;411000;Facture N°FAC2024-0484 - CLIENT_019;383636.96;0.00;FAC2024-0484
2024-01-27;VT;700000;Vente marchandises - CLIENT_019;0.00;322384;FAC2024-0484
2024-01-27;VT;445700;TVA sur vente - CLIENT_019;0.00;61252.96;FAC2024-0484
2024-08-24;VT;411000;Facture N°FAC2024-0485 - CLIENT_020;187829.89;0.00;FAC2024-0485
2024-08-24;VT;700000;Vente marchandises - CLIENT_020;0.00;172321;FAC2024-0485
2024-08-24;VT;445700;TVA sur vente - CLIENT_020;0.00;15508.89;FAC2024-0485
2024-05-15;VT;411000;Facture N°FAC2024-0486 - CLIENT_009;177350.46;0.00;FAC2024-0486
2024-05-15;VT;700000;Vente marchandises - CLIENT_009;0.00;149034;FAC2024-0486
2024-05-15;VT;445700;TVA sur vente - CLIENT_009;0.00;28316.46;FAC2024-0486
2024-11-27;VT;411000;Facture N°FAC2024-0487 - CLIENT_006;158787.65;0.00;FAC2024-0487
2024-11-27;VT;700000;Vente marchandises - CLIENT_006;0.00;133435;FAC2024-0487
2024-11-27;VT;445700;TVA sur vente - CLIENT_006;0.00;25352.65;FAC2024-0487
2024-12-19;VT;411000;Facture N°FAC2024-0488 - CLIENT_002;484513.26;0.00;FAC2024-0488
2024-12-19;VT;700000;Vente marchandises - CLIENT_002;0.00;407154;FAC2024-0488
2024-12-19;VT;445700;TVA sur vente - CLIENT_002;0.00;77359.26;FAC2024-0488
2024-07-13;VT;411000;Facture N°FAC2024-0489 - CLIENT_001;57630.51;0.00;FAC2024-0489
2024-07-13;VT;700000;Vente marchandises - CLIENT_001;0.00;48429;FAC2024-0489
2024-07-13;VT;445700;TVA sur vente - CLIENT_001;0.00;9201.51;FAC2024-0489
2024-05-03;VT;411000;Facture N°FAC2024-0490 - CLIENT_018;70318.08;0.00;FAC2024-0490
2024-05-03;VT;700000;Vente marchandises - CLIENT_018;0.00;64512;FAC2024-0490
2024-05-03;VT;445700;TVA sur vente - CLIENT_018;0.00;5806.08;FAC2024-0490
2024-01-07;VT;411000;Facture N°FAC2024-0491 - CLIENT_020;251638.59;0.00;FAC2024-0491
2024-01-07;VT;700000;Vente marchandises - CLIENT_020;0.00;211461;FAC2024-0491
2024-01-07;VT;445700;TVA sur vente - CLIENT_020;0.00;40177.59;FAC2024-0491
2024-08-08;VT;411000;Facture N°FAC2024-0492 - CLIENT_003;544328.61;0.00;FAC2024-0492
2024-08-08;VT;700000;Vente marchandises - CLIENT_003;0.00;457419;FAC2024-0492
2024-08-08;VT;445700;TVA sur vente - CLIENT_003;0.00;86909.61;FAC2024-0492
2024-12-26;VT;411000;Facture N°FAC2024-0493 - CLIENT_016;173773.32;0.00;FAC2024-0493
2024-12-26;VT;700000;Vente marchandises - CLIENT_016;0.00;146028;FAC2024-0493
2024-12-26;VT;445700;TVA sur vente - CLIENT_016;0.00;27745.32;FAC2024-0493
2024-04-01;VT;411000;Facture N°FAC2024-0494 - CLIENT_011;531653.92;0.00;FAC2024-0494
2024-04-01;VT;700000;Vente marchandises - CLIENT_011;0.00;446768;FAC2024-0494
2024-04-01;VT;445700;TVA sur vente - CLIENT_011;0.00;84885.92;FAC2024-0494
2024-04-03;VT;411000;Facture N°FAC2024-0495 - CLIENT_006;392903.58;0.00;FAC2024-0495
2024-04-03;VT;700000;Vente marchandises - CLIENT_006;0.00;360462;FAC2024-0495
2024-04-03;VT;445700;TVA sur vente - CLIENT_006;0.00;32441.58;FAC2024-0495
2024-09-21;VT;411000;Facture N°FAC2024-0496 - CLIENT_008;183772.89;0.00;FAC2024-0496
2024-09-21;VT;700000;Vente marchandises - CLIENT_008;0.00;154431;FAC2024-0496
2024-09-21;VT;445700;TVA sur vente - CLIENT_008;0.00;29341.89;FAC2024-0496
2024-10-16;VT;411000;Facture N°FAC2024-0497 - CLIENT_016;235091.64;0.00;FAC2024-0497
2024-10-16;VT;700000;Vente marchandises - CLIENT_016;0.00;197556;FAC2024-0497
2024-10-16;VT;445700;TVA sur vente - CLIENT_016;0.00;37535.64;FAC2024-0497
2024-03-25;VT;411000;Facture N°FAC2024-0498 - CLIENT_005;249906.48;0.00;FAC2024-0498
2024-03-25;VT;700000;Vente marchandises - CLIENT_005;0.00;229272;FAC2024-0498
2024-03-25;VT;445700;TVA sur vente - CLIENT_005;0.00;20634.48;FAC2024-0498
2024-10-03;VT;411000;Facture N°FAC2024-0499 - CLIENT_006;184767.73;0.00;FAC2024-0499
2024-10-03;VT;700000;Vente marchandises - CLIENT_006;0.00;155267;FAC2024-0499
2024-10-03;VT;445700;TVA sur vente - CLIENT_006;0.00;29500.73;FAC2024-0499
2024-04-26;VT;411000;Facture N°FAC2024-0500 - CLIENT_017;2296.70;0.00;FAC2024-0500
2024-04-26;VT;700000;Vente marchandises - CLIENT_017;0.00;1930;FAC2024-0500
2024-04-26;VT;445700;TVA sur vente - CLIENT_017;0.00;366.70;FAC2024-0500
